apellido,nombre,titulo,genero,tema,recomendado,calificacion,codigo,editorial,disponible,zona
RIORDAN,RICK,EL MAR DE LOS MONSTRUOS,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-RIO-MAR,SALAMANDRA,True,General
RISCO,VICENTE,HISTORIA DE LOS JUDÍOS,ENSAYO,HISTORIA,,—,16-RIS-HIS,SURCO,True,General
RIVAS,MANUEL,LA MANO DEL EMIGRANTE,NOVELA,DRAMA,,L-B1,04-RIV-MAN,ALFAGUARA,True,General
RIVERA,JOSÉ EUSTASIO,LA VORÁGINE,NOVELA,CLÁSICA,,L-B1,12-RIV-VOR,CÁTEDRA,True,General
RIVERA DE LA CRUZ,MARTA,EL INVENTOR DE HISTORIAS,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,05-RIV-INV,PLANETA,True,General
RIVERA DE LA CRUZ,MARTA,LA IMPORTANCIA DE LAS COSAS,NOVELA,DRAMA,,L-B2,22-RIV-IMP,PLANETA,True,General
RIVERA DE LA CRUZ,MARTA,QUE VEINTE AÑOS NO ES NADA,NOVELA,DRAMA,,L-A2,04-RIV-VEI,BOOKET,True,General
ROCA ,MARIA ELVIRA,IMPERIOFOBIA Y LEYENDA NEGRA,ENSAYO,HISTORIA,,P-A1,16-ROC-IMP,SIRUELA,True,General
RODRÍGUEZ DE MONTALVO,GARCI,AMADÍS DE GAULA I,NOVELA,CLÁSICA,,L-A2,12-ROD-AM1,CÁTEDRA,True,General
RODRÍGUEZ DE MONTALVO,GARCI,AMADÍS DE GAULA II,NOVELA,CLÁSICA,,L-A2,12-ROD-AM2,CÁTEDRA,True,General
RODRIGUEZ VIDAL,RODRIGUEZ MIGUEL,CUENTOS Y CUENTAS DE LOS MATEMÁTICOS,RELATO(S),—,,—,10-ROD-CUE,REVERTÉ,True,General
ROJAS,CARLOS,AZAÑA,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-B1,20-ROJ-AZA,PLANETA,True,General
ROJAS,ENRIQUE,EL HOMBRE LIGHT,ENSAYO,PEDAGOGÍA/CIENCIA,●,P-A2,19-ROJ-HOM,TH,True,General
ROJAS,ENRIQUE,LA ILUSIÓN DE VIVIR,ENSAYO,PEDAGOGÍA/CIENCIA,,P-A2,19-ROJ-ILU,TEMAS DE HOY,True,General
ROJAS,ENRIQUE,UNA TEORÍA DE LA FELICIDAD,ENSAYO,PEDAGOGÍA/CIENCIA,,P-A2,19-ROJ-TEO,CIE,True,General
ROJO,ALFONSO,REPORTERO DE GUERRA,ENSAYO,POLÍTICA,,—,17-ROJ-REP,PLANETA,True,General
ROMERO MÁRQUEZ,ANTONIO,SILENCIO Y COLUMNAS,POESÍA,—,,—,09-ROM-SIL,NACIONAL,True,General
ROMMEL,ERWIN,MEMORIAS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,20-ROM-MEM,ALTAYA,True,General
ROONEY,JENNIE,LA VERDADERA HISTORIA,NOVELA,DRAMA,,L-B1,12-ROO-VER,ALFAGUARA,True,General
ROSALES,LUIS,POESÍA ESPAÑOLA DEL SIGLO DE ORO,POESÍA,—,,L-A1,09-ROS-POE,SALVAT,True,General
ROSO,LUIS,AGUACERO,NOVELA,NEGRA,,—,22-ROS-AGU,EDICIONES B,True,General
ROSTAND,EDMOND,CYRANO DE BERGERAC,TEATRO,—,●,L-A2,12-ROS-CYR,AUSTRAL,True,General
ROTH,JOSEPH,EL TRIUNFO DE LA BELLEZA,NOVELA,DRAMA,●,L-B1,12-ROT-TRI,ACANTILADO,True,General
ROTH,JOSEPH,LA CRIPTA DE LOS CAPUCHINOS,NOVELA,NEGRA,●,L-B1,12-ROT-CRI,ACANTILADO,True,General
ROTH,JOSEPH,LA MARCHA RADETZKY,NOVELA,HISTÓRICA,●,L-B1,06-ROT-MAR,EDHASA,True,General
ROTH,PHILLIP,LA CONJURA CONTRA AMÉRICA,NOVELA,FANTASÍA/CIENCIA FICCIÓN,●,L-B1,12-ROT-CON,MONDADORI,True,General
ROTHFUSS,PATRICK,EL NOMBRE DEL VIENTO,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,05-ROT-NOM,DEBOLSILLO,True,General
ROTHFUSS,PATRICK,EL TEMOR DE UN HOMBRE SABIO,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-B2,22-ROT-TEM,DEBOLSILLO,True,General
ROTHMANN,RALF,MORIR EN PRIMAVERA,NOVELA,DRAMA,,L-B1,12-ROT-MOR,LIBROS DEL ASTEROIDE,True,General
ROWLING,J. K.,HARRY POTTER AND THE HALF-BLOOD PRINCE,NOVELA,INGLÉS,,L-A2,18-ROW-HAL,FONTANA,True,General
ROWLING,J. K.,HARRY POTTER Y EL CÁLIZ DE FUEGO,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-ROW-CÁL,SALAMANDRA,True,General
ROWLING,J. K.,HARRY POTTER Y EL CÁLIZ DE FUEGO,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-ROW-CÁL,SALAMANDRA,True,General
ROWLING,J. K.,HARRY POTTER Y EL MISTERIO DEL PRÍNCIPE,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,05-ROW-MIS,SALAMANDRA,True,General
ROWLING,J. K.,HARRY POTTER Y EL PRISIONERO DE AZCABAN,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-ROW-PRI,SALAMANDRA,True,General
ROWLING,J. K.,HARRY POTTER Y LA CÁMARA SECRETA,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-ROW-CAM,SALAMANDRA,True,General
ROWLING,J. K.,HARRY POTTER Y LA CÁMARA SECRETA,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-ROW-CÁM,SALAMANDRA,True,General
ROWLING,J. K.,HARRY POTTER Y LA ORDEN DEL FÉNIX,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,05-ROW-ORD,SALAMANDRA,True,General
ROWLING,J. K.,HARRY POTTER Y LA PIEDRA FILOSOFAL,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-ROW-PIE,SALAMANDRA,True,General
ROWLING,J. K.,HARRY POTTER Y LA PIEDRA FILOSOFAL,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-ROW-PIE,SALAMANDRA,True,General
ROWLING,J.K.,HARRY POTTER Y EL LEGADO MALDITO,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-ROW-LEG,SALAMANDRA,True,General
RUBENFELD,JED,LA INTERPRETACIÓN DEL ASESINATO,NOVELA,NEGRA,●,—,12-RUB-INT,ANAGRAMA,True,General
RUBIO,ALICIA,CUANDO NOS PROHIBIERON SER MUJERES…,ENSAYO,PEDAGOGÍA/CIENCIA,,P-A1,19-RUB-CUA,,True,General
RUIZ,LUIS MANUEL,OBERTURA FRANCESA,NOVELA,NEGRA,,—,12-RUI-OBE,ALFAGUARA,True,General
RUSSELL,THOMAS,BAJO BANDERA ENEMIGA,NOVELA,HISTÓRICA,,L-A2,06-RUS-BAJ,SALAMANDRA,True,General
RUSSO,RICHARD,PUENTE DE LOS SUSPIROS,NOVELA,DRAMA,,L-B2,22-RUS-PUE,ALFAGUARA,True,General
RUTHERFURD,EDWARD,NUEVA YORK,NOVELA,NEGRA,,L-B1,08-RUT-NUE,ROCA,True,General
SA,SHAN,LA PUERTA DE LA PAZ CELESTE,NOVELA,DRAMA,,L-A2,12-SA-PUE,EDICIONES DEL BRONCE,True,General
SABATO,ERNESTO,ANTES DEL FIN,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,●,L-B1,12-SAB-ANT,SEIX BARRAL,True,General
SACKS,OLIVER,UN ANTROPÓLOGO EN MARTE,ENSAYO,PEDAGOGÍA/CIENCIA,,P-A2,12-SAC-ANT,ALIANZA,True,General
SACKVILLE-WEST,VITA,TODA PASIÓN APAGADA,NOVELA,DRAMA,,L-A2,04-SAC-TOD,ALFAGUARA,True,General
SAINT-EXUPERY,ANTOINE,EL PRINCIPITO,NOVELA,FANTASÍA/CIENCIA FICCIÓN,●,L-A1,12-SAI-PRI,SALAMANDRA,True,General
SAIZ VALDIVIELSO,ALFONSO CARLOS,MAZARREDO Y URQUIJO. ENTRE DOS FUEGOS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,12-SAI-MAZ,MUELLE DE URIBITARTE,True,General
SAIZ VALDIVIELSO,ALFONSO CARLOS,"NEMESIO MOGROBEJO, LA ESCULTURA EN CARNE MORTAL",ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,12-SAI-NEM,MUELLE DE URIBITARTE,True,General
SAKI,—,CUENTOS COMPLETOS,RELATO(S),—,●,L-A2,12-SAK-CUE,ALFANUHÍ,True,General
SALAS LARRAZABAL,JESÚS,GUERNICA,ENSAYO,HISTORIA,,P-A1,16-SAL-GUE,RIALP,True,General
SALAVERT,ALEJANDRA,CARTA A MIS HIJOS,ENSAYO,PEDAGOGÍA/CIENCIA,,—,19-SAL-CAR,PALABRA,True,General
SALGARI,EMILIO,EL CORSARIO NEGRO,NOVELA,AVENTURAS,,L-A1,01-SAL-COR,MOLINO,True,General
SALGARI,EMILIO,EL CORSARIO NEGRO,NOVELA,AVENTURAS,,L-A1,01-SAL-COR,FORUM,True,General
SALINAS,ÍÑIGO,LA ÚLTIMA CAMPANADA,NOVELA,DRAMA,,—,04-SAL-ULT,BETA,True,General
"SALINAS, ÍÑIGO","ALONSO-ALLENDE, ALFREDO",¡CUÍDATE QUE VALES MUCHO!,ENSAYO,PEDAGOGÍA/CIENCIA,,P-A1,19-SAL-CUI,UMELIA,True,General
SALINGUER,J. D. ,NUEVE CUENTOS,RELATO(S),—,●,L-B1,10-SAL-NUE,EDHASA,True,General
SALISACHS,MERCEDES,DESDE LA DIMENSIÓN INTERMEDIA,NOVELA,NEGRA,,L-A2,08-SAL-DES,EDICIONES B,True,General
SALISACHS,MERCEDES,EL SECRETO DE LAS FLORES,NOVELA,DRAMA,,L-B1,04-SAL-SEC,PLAZA & JANÉS,True,General
SALISACHS,MERCEDES,EL SECRETO DE LAS FLORES,NOVELA,NEGRA,,L-B1,08-SAL-SEC,PLAZA & JANÉS,True,General
SALISACHS,MERCEDES,ENTRE LA SOMBRA Y LA LUZ,NOVELA,DRAMA,,L-A1,04-SAL-ENT,ZETA,True,General
SALISACHS,MERCEDES,LA CONVERSACIÓN,NOVELA,NEGRA,,L-B1,08-SAL-CON,EDICIONES B,True,General
SAN PABLO,DIEGO,ARNALTE Y LUCENDA,NOVELA,CLÁSICA,,—,12-PAB-CAR,CÁTEDRA,True,General
SAN PABLO,DIEGO,CÁRCEL DE AMOR,NOVELA,CLÁSICA,,L-B1,12-PAB-CAR,CÁTEDRA,True,General
SAN PABLO,DIEGO,SERMÓN,NOVELA,CLÁSICA,,—,12-PAB-CAR,CÁTEDRA,True,General
SAN SEBASTIÁN,ISABEL,IMPERATOR,NOVELA,HISTÓRICA,,L-B2,22-SAN-IMP,ESFERA DE LOS LIBROS,True,General
SÁNCHEZ,ISABEL,MUJERES BRÚJULA. EN UN BOSQUE DE RETOS,ENSAYO,PEDAGOGÍA/CIENCIA,●,L-A1,19-SÁN-MUJ,ESPASA,True,General
SÁNCHEZ,JOSÉ FRANCISCO,"MIGUEL DELIBES, PERIODISTA",ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,P-A1,20-SÁN-MIG,DESTINO,True,General
SANCHEZ ADALID,JESUS,EN TIEMPOS DEL PAPA SIRIO,NOVELA,HISTÓRICA,,L-A2,06-SAN-TIE,EDICIONES B,True,General
SÁNCHEZ ADALID,JESÚS,EL ALMA DE LA CIUDAD,NOVELA,DRAMA,,L-B1,04-SAN-ALM,PLANETA,True,General
SÁNCHEZ ADALID,JESÚS,EL CAUTIVO,NOVELA,HISTÓRICA,,L-A2,06-SAN-CAU,EDICIONES B,True,General
SÁNCHEZ ADALID,JESÚS,EN COMPAÑÍA DEL SOL,NOVELA,HISTÓRICA,,L-A2,06-SAN-COM,BOOKET,True,General
SÁNCHEZ ADALID,JESÚS,FÉLIX DE LUSITANIA,NOVELA,HISTÓRICA,,L-A2,06-SAN-FÉL,ZETA,True,General
SÁNCHEZ ADALID,JESÚS,LA SUBLIME PUERTA,NOVELA,HISTÓRICA,,L-A2,06-SÁN-SUB,EDICIONES B,True,General
SÁNCHEZ ADALID,JESÚS,TREINTA DOBLONES DE ORO,NOVELA,HISTÓRICA,,L-A2,06-SÁN-TRE,EDICIONES B,True,General
SÁNCHEZ ADALID,JESÚS,"Y DE REPENTE, TERESA",NOVELA,HISTÓRICA,,L-A1,06-SAN-TER,EDICIONES B,True,General
"SÁNCHEZ ALBORNOZ, CLAUDIO","VIÑAS, AURELIO",LECTURAS HISTÓRICAS ESPAÑOLAS,ENSAYO,HISTORIA,,P-A1,16-SÁN-LEC,RIALP,True,General
SÁNCHEZ FERLOSIO,RAFAEL,EL JARAMA,NOVELA,DRAMA,,L-A1,04-SAN-JAR,DESTINO,True,General
SÁNCHEZ MAZAS,RAFAEL,LA VIDA NUEVA DE PEDRITO ANDÍA,NOVELA,AVENTURAS,,L-A1,12-SAN-VID,GREDOS,True,General
SÁNCHEZ-OSTIZ,MIGUEL,EL CORAZÓN DE LA NIEBLA,NOVELA,NEGRA,,L-B1,12-SÁN-COR,SEIX BARRAL,True,General
SANMARTÍN FENOLLERA,NATALIA,EL DESPERTAR DE LA SEÑORITA PRIM,NOVELA,DRAMA,,L-A1,04-SAN-DES,PLANETA,True,General
SANNAZARO,JACOPO,ARCADIA,NOVELA,CLÁSICA,,—,12-SAN-ARC,CÁTEDRA,True,General
SAROYAN,WILLIAM,EL JOVEN AUDAZ,NOVELA,AVENTURAS,,—,12-SAR-JOV,ACANTILADO,True,General
SAROYAN,WILLIAM,LAS AVENTURAS DE WESLEY JACKSON,NOVELA,AVENTURAS,●,L-B1,12-SAR-AVE,ACANTILADO,True,General
SAROYAN,WILLIAM,ME LLAMO ARAM,NOVELA,AVENTURAS,●,L-A2,12-SAR-LLA,ACANTILADO,True,General
SAVAGE,SAM,FIRMIN,NOVELA,AVENTURAS,,L-B2,22-SAV-FIR,SEIX BARRAL,True,General
SAYERS,DOROTHY L.,EL MISTERIO DE BELLONA CLUB,NOVELA,NEGRA,●,L-A2,12-SAY-MIS,LUMEN,True,General
SAYERS,DOROTHY L.,LOS SECRETOS DE OXFORD,NOVELA,NEGRA,●,L-A1,12-SAY-SEC,LUMEN,True,General
SAYLOR,STEVEN,CRUZAR EL RUBICÓN,NOVELA,HISTÓRICA,,L-A2,06-SAY-CRU,SALAMANDRA,True,General
SAYLOR,STEVEN,ROMA,NOVELA,HISTÓRICA,,L-B2,22-SAY-ROM,ESFERA DE LOS LIBROS,True,General
SCARROW,SIMON,EL ÁGUILA DEL IMPERIO,NOVELA,HISTÓRICA,,L-A2,12-SCA-AGU,EDHASA,True,General
SCHAMI,RAFIK,NARRADORES DE LA NOCHE,NOVELA,DRAMA,,L-A2,04-SCH-NAR,SIRUELA,True,General
SCHARMA,SIMON,LOS OJOS DE REMBRANDT,ENSAYO,ARTE,●,—,12-SCH-OJO,ARETÉ,True,General
SCHILLER,FRIEDRICH,NARRACIONES COMPLETAS,NOVELA,DRAMA,,—,12-SCH-NAR,ALBA,True,General
SCHMITT,ERIC-EMMANUEL,EL HIJO DE NOÉ,NOVELA,DRAMA,,L-B1,12-SCH-HIJ,ANAGRAMA,True,General
SCHNEIDER,HELGA,NO HAY CIELO SOBRE BERLÍN,NOVELA,BÉLICA,,—,12-SCH-NOH,SALAMANDRA,True,General
SCHULBERG,BUDD,LA LEY DEL SILENCIO,NOVELA,NEGRA,,—,12-SCH-LEY,ACANTILADO,True,General
SCIASCIA,LEONARDO,"A CADA CUAL, LO SUYO",NOVELA,NEGRA,●,L-B1,12-SCI-CAD,TUSQUETS,True,General
SCIASCIA,LEONARDO,EL CONSEJO DE EGIPTO,NOVELA,NEGRA,,—,12-SCI-CON,TUSQUETS,True,General
"SCORTIA, THOMAS N.","ROBINSON, FRANK M.",MUERTE EN EL TÚNEL,NOVELA,NEGRA,,L-B1,08-SCO-MUE,PLANETA,True,General
SCOTT,WALTER,IVANHOE,NOVELA,INGLÉS,,L-A2,18-SCO-IVA,PENGUIN,True,General
SCOTT FITZGERALD,FRANCIS,THE GREAT GATSBY,NOVELA,INGLÉS,●,L-B1,18-SCO-GRE,LONGMAN,True,General
SEBALD,W. G.,AUSTERLITZ,NOVELA,HISTÓRICA,●,L-B1,12-SEB-AUS,ANAGRAMA,True,General
SELZNICK,DAVID O.,LA INVENCIÓN DE HUGO CABRET,NOVELA,AVENTURAS,,—,01-SEL-INV,SM,True,General
SEMPERE,DON JUAN,REFLEXIONES SOBRE EL BUEN GUSTO EN LAS CIENCIAS,,,,L-A2,03-SEM-REF,MARCIAL PONS,True,General
SEN,AMARTYA,DEVELOPMENT AS FREEDOM,ENSAYO,POLÍTICA,,—,18-SEN-DEV,ANCHOR,True,General
SENDER,RAMÓN J.,LA AVENTURA EQUINOCCIAL DE LOPE DE AGUIRRE,NOVELA,HISTÓRICA,,P-A2,06-SEN-AVE,COLECCIÓN EL PAÍS,True,General
SÉNECA,—,EPÍSTOLAS MORALES A LUCÍLIO I,ENSAYO,FILOSOFÍA,,—,12-SEN-EPI,GREDOS,True,General
SEPÚLVEDA,LUIS,MUNDO DEL FIN DEL MUNDO,NOVELA,DRAMA,,L-A1,04-SEP-VIE,NUEVA ALIANZA,True,General
SEPÚLVEDA,LUIS,UN VIEJO QUE LEÍA NOVELAS DE AMOR,NOVELA,DRAMA,,L-A2,04-SEP-VIE,NUEVA ALIANZA,True,General
SETH,VIKRAM,UN BUEN PARTIDO,NOVELA,DRAMA,●,L-B1,12-SET-BUE,ANAGRAMA,True,General
SHAKESPEARE,WILLIAM,HAMLET,TEATRO,—,●,L-A1,11-SHA-HAM,ALHAMBRA,True,General
SHAKESPEARE,WILLIAM,HAMLET,NOVELA,INGLÉS,●,L-A1,18-SHA-HAM,PENGUIN,True,General
SHAKESPEARE,WILLIAM,KING LEAR,NOVELA,INGLÉS,●,L-A2,18-SHA-KIN,SIGNET,True,General
SHAKESPEARE,WILLIAM,LA COMEDIA DE LAS EQUIVOCACIONES,TEATRO,—,,L-A1,11-SHA-ALE,ESPASA-CALPE,True,General
SHAKESPEARE,WILLIAM,LAS ALEGRES COMADRES DE WINDSOR,TEATRO,—,,L-A2,11-SHA-ALE,ESPASA-CALPE,True,General
SHAKESPEARE,WILLIAM,OBRAS 1,TEATRO,—,●,—,12-SHA-OB1,AGUILAR,True,General
SHAKESPEARE,WILLIAM,OBRAS 2,TEATRO,—,●,—,12-SHA-OB2,AGUILAR,True,General
SHAKESPEARE,WILLIAM,OBRAS 3,TEATRO,—,●,—,12-SHA-OB3,AGUILAR,True,General
SHAKESPEARE,WILLIAM,OBRAS 4,TEATRO,—,●,—,12-SHA-OB4,AGUILAR,True,General
SHAKESPEARE,WILLIAM,OBRAS 5,TEATRO,—,●,—,12-SHA-OB5,AGUILAR,True,General
SHAKESPEARE,WILLIAM,OBRAS 6,TEATRO,—,●,—,12-SHA-OB6,AGUILAR,True,General
SHAKESPEARE,WILLIAM,RICARDO III,TEATRO,—,,L-A1,11-SHA-RIC,EDICIONES DEL VIENTO,True,General
SHALEV,MEIR,MI ABUELA RUSA Y SU ASPIRADORA AMERICANA,NOVELA,DRAMA,,—,04-SHA-ABU,ÁTICO DE LOS LIBROS,True,General
SHARMA,AKHIL,VIDA DE FAMILIA,NOVELA,DRAMA,●,L-A2,12-SHA-VID,ANAGRAMA,True,General
SHARMA,ROBIN,EL LÍDER QUE NO TENÍA CARGO,ENSAYO,PEDAGOGÍA/CIENCIA,,P-A1,19-SHA-LID,GUSTAVO GILI,True,General
SHIN,KYUNG-SOOK,"POR FAVOR, CUIDA DE MAMÁ",NOVELA,NEGRA,,L-B1,08-SHI-POR,GRIJALBO,True,General
SIENKIEWICZ,HENRYK,A SANGRE Y FUEGO,NOVELA,HISTÓRICA,●,L-A1,12-SIE-SAN,CIUDADELA,True,General
SIENKIEWICZ,HENRYK,EL DILUVIO,NOVELA,HISTÓRICA,●,L-A1,12-SIE-DIL,CIUDADELA,True,General
SIERRA I FABRA,JORDI,… EN UN LUGAR LLAMADO TIERRA,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-B1,05-SIE-SIE,SM,True,General
SILLITOE,ALLAN,FUERA DEL TORBELLINO,NOVELA,DRAMA,,—,04-SIL-FUE,DIARIO DE BURGOS,True,General
SILVA,LORENZO,DONDE LOS ESCORPIONES,NOVELA,NEGRA,,L-B2,22-SIL-DON,DESTINO,True,General
SILVA,LORENZO,EL ÁNGEL OCULTO,NOVELA,NEGRA,,L-B1,12-SIL-ANG,DESTINO,True,General
SILVA,LORENZO,EL NOMBRE DE LOS NUESTROS,NOVELA,DRAMA,,L-B1,12-SIL-NOM,DESTINO,True,General
SILVA,LORENZO,LA ESTRATEGIA DEL AGUA,NOVELA,NEGRA,,L-B1,08-SIL-EST,DESTINO,True,General
SILVA,LORENZO,LA MARCA DEL MERIDIANO,NOVELA,NEGRA,,L-A2,08-SIL-MAR,PLANETA,True,General
SILVA,LORENZO,LA NIEBLA Y LA DONCELLA,NOVELA,NEGRA,,L-B1,12-SIL-NIE,DESTINO,True,General
SILVA,LORENZO,LEJOS DEL CORAZON,NOVELA,NEGRA,,L-A2,08-SIL-LEJ,DESTINO,True,General
SILVA,LORENZO,NADIE VALE MÁS QUE OTRO,NOVELA,NEGRA,,L-A2,12-SIL-NAD,DESTINO,True,General
SILVA,LORENZO,NIÑOS FEROCES,NOVELA,NEGRA,,—,08-SIL-NIÑ,DESTINO,True,General
SILVA,LORENZO,SANGRE SUDOR Y PAZ,NOVELA,HISTÓRICA,,L-B2,22-SIL-SAN,PENINSULA,True,General
SIMENON,GEORGES,A LA CITA DE LOS TERRANOVA,NOVELA,NEGRA,,L-A2,12-SIM-TER,FORUM,True,General
SIMENON,GEORGES,CÉCILE HA MUERTO,NOVELA,NEGRA,,L-A2,12-SIM-CÉC,FORUM,True,General
SIMENON,GEORGES,EL AMIGO DE LA INFANCIA DE MAIGRET,NOVELA,NEGRA,,L-B1,12-SIM-ENE,FORUM,True,General
SIMENON,GEORGES,EL ENAMORADO DE LA SEÑORA MAIGRET,NOVELA,NEGRA,,L-A2,12-SIM-ENA,FORUM,True,General
SIMENON,GEORGES,EL HOMBRE DE LA TORRE EIFFEL,NOVELA,NEGRA,,L-A2,12-SIM-TOR,FORUM,True,General
SIMENON,GEORGES,EL INSPECTOR CADÁVER,NOVELA,NEGRA,,L-A2,12-SIM-INS,FORUM,True,General
SIMENON,GEORGES,EL LADRÓN DE MAIGRET,NOVELA,NEGRA,,L-A2,12-SIM-LAD,FORUM,True,General
SIMENON,GEORGES,EL LOCO DE BERGERAC,NOVELA,NEGRA,,L-A2,12-SIM-BER,FORUM,True,General
SIMENON,GEORGES,FELICIA ESTÁ AHÍ,NOVELA,NEGRA,,L-A2,12-SIM-FEL,FORUM,True,General
SIMENON,GEORGES,FIRMADO: PICPUS,NOVELA,NEGRA,,L-A2,12-SIM-PIC,FORUM,True,General
SIMENON,GEORGES,LA AGITADA NAVIDAD DE MAIGRET,NOVELA,NEGRA,,L-A2,12-SIM-NAV,FORUM,True,General
SIMENON,GEORGES,LA BAILARINA DEL «GAI-MOULIN»,NOVELA,NEGRA,,L-A2,12-SIM-GAI,FORUM,True,General
SIMENON,GEORGES,LA ESCLUSA NÚMERO 1,NOVELA,NEGRA,,L-A2,12-SIM-ESC,FORUM,True,General
SIMENON,GEORGES,LA FURIA DE MAIGRET,NOVELA,NEGRA,,L-A2,12-SIM-FUR,FORUM,True,General
SIMENON,GEORGES,LA MUERTE DEL SEÑOR GALLET,NOVELA,NEGRA,,L-A2,12-SIM-SEÑ,FORUM,True,General
SIMENON,GEORGES,LA MUERTE RONDA A MAIGRET,NOVELA,NEGRA,,L-A2,12-SIM-RON,FORUM,True,General
SIMENON,GEORGES,LA NOCHE DE LA ENCRUCIJADA,NOVELA,NEGRA,,L-A2,12-SIM-ENC,FORUM,True,General
SIMENON,GEORGES,LA PACIENCIA DE MAIGRET,NOVELA,NEGRA,,L-A2,12-SIM-PAC,FORUM,True,General
SIMENON,GEORGES,LA SOMBRA CHINESCA,NOVELA,NEGRA,,L-A2,12-SIM-CHI,FORUM,True,General
SIMENON,GEORGES,LA TABERNA DE LOS DOS CENTAVOS,NOVELA,NEGRA,,L-A2,12-SIM-CEN,FORUM,True,General
SIMENON,GEORGES,LAS CASA DEL JUEZ,NOVELA,NEGRA,,L-A2,12-SIM-CAS,FORUM,True,General
SIMENON,GEORGES,LAS INVESTIGACIONES DE MAIGRET,NOVELA,NEGRA,,L-B1,12-SIM-INVE,FORUM,True,General
SIMENON,GEORGES,LAS MEMORIAS DE MAIGRET,NOVELA,NEGRA,,L-A2,12-SIM-MEM,FORUM,True,General
SIMENON,GEORGES,LAS NOCHES BLANCAS DE MAIGRET,NOVELA,NEGRA,,L-A2,12-SIM-NOC,FORUM,True,General
SIMENON,GEORGES,LAS VACACIONES DE MAIGRET,NOVELA,NEGRA,,L-B1,12-SIM-VAC,FORUM,True,General
SIMENON,GEORGES,LOS ESCRÚPULOS DE MAIGRET,NOVELA,NEGRA,,L-A2,12-SIM-ESC,FORUM,True,General
SIMENON,GEORGES,LOS SÓTANOS DEL «MAYESTIC»,NOVELA,NEGRA,,L-A2,12-SIM-SOT,FORUM,True,General
SIMENON,GEORGES,MAIGRET,NOVELA,NEGRA,,L-B1,12-SIM-MAI,FORUM,True,General
SIMENON,GEORGES,MAIGRET A PENSIÓN,NOVELA,NEGRA,,L-B1,12-SIM-PEN,FORUM,True,General
SIMENON,GEORGES,MAIGRET AND THE RELUCTANT WITNESSES,NOVELA,INGLÉS,,—,18-SIM-MAI,PENGUIN,True,General
SIMENON,GEORGES,MAIGRET CON LA MUERTE EN LOS TALONES,NOVELA,NEGRA,,L-A2,12-SIM-TAL,FORUM,True,General
SIMENON,GEORGES,MAIGRET EN LA AUDIENCIA,NOVELA,NEGRA,,L-B1,12-SIM-AUD,FORUM,True,General
SIMENON,GEORGES,MAIGRET EN LOS BAJOS FONDOS,NOVELA,NEGRA,,L-A2,12-SIM-BAJ,FORUM,True,General
SIMENON,GEORGES,MAIGRET EN NUEVA YORK,NOVELA,NEGRA,,L-B1,12-SIM-NY,FORUM,True,General
SIMENON,GEORGES,MAIGRET EN VICHY,NOVELA,NEGRA,,L-B1,12-SIM-VIC,FORUM,True,General
SIMENON,GEORGES,MAIGRET SE DEFIENDE,NOVELA,NEGRA,,L-A2,12-SIM-DEF,FORUM,True,General
SIMENON,GEORGES,MAIGRET SE DIVIERTE,NOVELA,NEGRA,,L-A2,12-SIM-DIV,FORUM,True,General
SIMENON,GEORGES,MAIGRET SE ENFADA,NOVELA,NEGRA,,L-A2,12-SIM-ENF,FORUM,True,General
SIMENON,GEORGES,MAIGRET SE EQUIVOCA,NOVELA,NEGRA,,L-A2,12-SIM-EQI,FORUM,True,General
SIMENON,GEORGES,MAIGRET TIENDE UN LAZO,NOVELA,NEGRA,,L-A2,12-SIM-LAZ,FORUM,True,General
SIMENON,GEORGES,MAIGRET TIENE MIEDO,NOVELA,NEGRA,,L-B1,12-SIM-MIE,FORUM,True,General
SIMENON,GEORGES,MAIGRET VACILA,NOVELA,NEGRA,,L-A2,12-SIM-VA2,FORUM,True,General
SIMENON,GEORGES,MAIGRET VIAJA,NOVELA,NEGRA,,L-A2,12-SIM-VIA,FORUM,True,General
